0.0845 	INFO 	Loaded SoundDevice with PortAudio V19.6.0-devel, revision 396fe4b6699ae929d3a685b3ef8a7e97396139a4
184.9978 	EXP 	good_text: autoDraw = False
184.9978 	EXP 	stim ᚣ: color = [1, 1, 1]
185.5308 	INFO 	Trial 35 start: 185.514435
186.2639 	EXP 	Drew image 8 at 0.732922
186.2639 	EXP 	Expected onset: 0.733333
186.2638 	EXP 	stim ᚦ: autoDraw = True
187.0468 	EXP 	slow_text: autoDraw = True
187.0468 	EXP 	stim ᚦ: color = [-1, 1, -1]
187.1467 	EXP 	stim ᚦ: autoDraw = False
187.1467 	EXP 	slow_text: autoDraw = False
187.1467 	EXP 	fast_text: autoDraw = False
187.1467 	EXP 	good_text: autoDraw = False
187.1467 	EXP 	stim ᚦ: color = [1, 1, 1]
187.6797 	INFO 	Trial 36 start: 187.663067
188.7459 	EXP 	Drew image 5 at 1.066084
188.7459 	EXP 	Expected onset: 1.050000
188.7458 	EXP 	stim ᚬ: autoDraw = True
189.1958 	EXP 	slow_text: autoDraw = True
189.2954 	EXP 	stim ᚬ: autoDraw = False
189.2954 	EXP 	slow_text: autoDraw = False
189.2954 	EXP 	fast_text: autoDraw = False
189.2954 	EXP 	good_text: autoDraw = False
189.2954 	EXP 	stim ᚬ: color = [1, 1, 1]
192.8602 	INFO 	Trial 37 start: 192.843500
193.6598 	EXP 	Drew image 1 at 0.799866
193.6598 	EXP 	Expected onset: 0.800000
193.6597 	EXP 	stim ᚢ: autoDraw = True
194.3761 	EXP 	slow_text: autoDraw = True
194.3761 	EXP 	stim ᚢ: color = [1, -1, -1]
194.4761 	EXP 	stim ᚢ: autoDraw = False
194.4761 	EXP 	slow_text: autoDraw = False
194.4761 	EXP 	fast_text: autoDraw = False
194.4761 	EXP 	good_text: autoDraw = False
194.4761 	EXP 	stim ᚢ: color = [1, 1, 1]
194.9924 	INFO 	Trial 38 start: 194.976016
195.7587 	EXP 	Drew image 8 at 0.766972
195.7588 	EXP 	Expected onset: 0.766667
195.7587 	EXP 	stim ᚦ: autoDraw = True
196.5087 	EXP 	good_text: autoDraw = True
196.5087 	EXP 	stim ᚦ: color = [1, -1, -1]
196.6083 	EXP 	stim ᚦ: autoDraw = False
196.6083 	EXP 	slow_text: autoDraw = False
196.6083 	EXP 	fast_text: autoDraw = False
196.6083 	EXP 	good_text: autoDraw = False
196.6083 	EXP 	stim ᚦ: color = [1, 1, 1]
197.1412 	INFO 	Trial 39 start: 197.124585
197.9076 	EXP 	Drew image 0 at 0.767213
197.9077 	EXP 	Expected onset: 0.766667
197.9076 	EXP 	stim ᚼ: autoDraw = True
198.6571 	EXP 	good_text: autoDraw = True
198.6571 	EXP 	stim ᚼ: color = [-1, 1, -1]
198.7571 	EXP 	stim ᚼ: autoDraw = False
198.7571 	EXP 	slow_text: autoDraw = False
198.7571 	EXP 	fast_text: autoDraw = False
198.7571 	EXP 	good_text: autoDraw = False
198.7571 	EXP 	stim ᚼ: color = [1, 1, 1]
199.2734 	INFO 	Trial 40 start: 199.256747
200.2062 	EXP 	Drew image 8 at 0.933035
200.2063 	EXP 	Expected onset: 0.916667
200.2062 	EXP 	stim ᚦ: autoDraw = True
200.7892 	EXP 	slow_text: autoDraw = True
200.8726 	EXP 	stim ᚦ: autoDraw = False
200.8726 	EXP 	slow_text: autoDraw = False
200.8726 	EXP 	fast_text: autoDraw = False
200.8726 	EXP 	good_text: autoDraw = False
200.8726 	EXP 	stim ᚦ: color = [1, 1, 1]
201.4056 	INFO 	Trial 41 start: 201.388996
202.2385 	EXP 	Drew image 1 at 0.833671
202.2385 	EXP 	Expected onset: 0.833333
202.2385 	EXP 	stim ᚢ: autoDraw = True
202.9215 	EXP 	good_text: autoDraw = True
202.9215 	EXP 	stim ᚢ: color = [1, -1, -1]
203.0215 	EXP 	stim ᚢ: autoDraw = False
203.0215 	EXP 	slow_text: autoDraw = False
203.0215 	EXP 	fast_text: autoDraw = False
203.0215 	EXP 	good_text: autoDraw = False
203.0215 	EXP 	stim ᚢ: color = [1, 1, 1]
203.5379 	INFO 	Trial 42 start: 203.521621
204.5040 	EXP 	Drew image 3 at 0.965961
204.5040 	EXP 	Expected onset: 0.950000
204.5040 	EXP 	stim ᚠ: autoDraw = True
205.0538 	EXP 	slow_text: autoDraw = True
205.0538 	EXP 	stim ᚠ: color = [-1, 1, -1]
205.1537 	EXP 	stim ᚠ: autoDraw = False
205.1537 	EXP 	slow_text: autoDraw = False
205.1537 	EXP 	fast_text: autoDraw = False
205.1537 	EXP 	good_text: autoDraw = False
205.1537 	EXP 	stim ᚠ: color = [1, 1, 1]
205.6867 	INFO 	Trial 43 start: 205.670068
206.3207 	EXP 	Drew image 2 at 0.632918
206.3207 	EXP 	Expected onset: 0.616667
206.3207 	EXP 	stim ᚻ: autoDraw = True
207.2025 	EXP 	fast_text: autoDraw = True
207.2025 	EXP 	stim ᚻ: color = [-1, 1, -1]
207.3025 	EXP 	stim ᚻ: autoDraw = False
207.3025 	EXP 	slow_text: autoDraw = False
207.3025 	EXP 	fast_text: autoDraw = False
207.3025 	EXP 	good_text: autoDraw = False
207.3025 	EXP 	stim ᚻ: color = [1, 1, 1]
207.8355 	INFO 	Trial 44 start: 207.818887
208.9354 	EXP 	Drew image 6 at 1.099318
208.9354 	EXP 	Expected onset: 1.083333
208.9353 	EXP 	stim ᚣ: autoDraw = True
209.3514 	EXP 	slow_text: autoDraw = True
209.3514 	EXP 	stim ᚣ: color = [1, -1, -1]
209.4513 	EXP 	stim ᚣ: autoDraw = False
209.4513 	EXP 	slow_text: autoDraw = False
209.4513 	EXP 	fast_text: autoDraw = False
209.4513 	EXP 	good_text: autoDraw = False
209.4513 	EXP 	stim ᚣ: color = [1, 1, 1]
209.9843 	INFO 	Trial 45 start: 209.967616
210.8173 	EXP 	Drew image 7 at 0.833176
210.8173 	EXP 	Expected onset: 0.816667
210.8172 	EXP 	stim ᛋ: autoDraw = True
211.5001 	EXP 	good_text: autoDraw = True
211.5001 	EXP 	stim ᛋ: color = [1, -1, -1]
211.5835 	EXP 	stim ᛋ: autoDraw = False
211.5835 	EXP 	slow_text: autoDraw = False
211.5835 	EXP 	fast_text: autoDraw = False
211.5835 	EXP 	good_text: autoDraw = False
211.5835 	EXP 	stim ᛋ: color = [1, 1, 1]
212.1166 	INFO 	Trial 46 start: 212.099825
213.0492 	EXP 	Drew image 6 at 0.932933
213.0492 	EXP 	Expected onset: 0.916667
213.0492 	EXP 	stim ᚣ: autoDraw = True
213.6324 	EXP 	slow_text: autoDraw = True
213.7158 	EXP 	stim ᚣ: autoDraw = False
213.7158 	EXP 	slow_text: autoDraw = False
213.7158 	EXP 	fast_text: autoDraw = False
213.7158 	EXP 	good_text: autoDraw = False
213.7158 	EXP 	stim ᚣ: color = [1, 1, 1]
214.2321 	INFO 	Trial 47 start: 214.215545
215.0650 	EXP 	Drew image 9 at 0.832755
215.0650 	EXP 	Expected onset: 0.816667
215.0650 	EXP 	stim ᛇ: autoDraw = True
215.7480 	EXP 	slow_text: autoDraw = True
215.7480 	EXP 	stim ᛇ: color = [1, -1, -1]
215.8477 	EXP 	stim ᛇ: autoDraw = False
215.8477 	EXP 	slow_text: autoDraw = False
215.8477 	EXP 	fast_text: autoDraw = False
215.8477 	EXP 	good_text: autoDraw = False
215.8477 	EXP 	stim ᛇ: color = [1, 1, 1]
216.3643 	INFO 	Trial 48 start: 216.347534
217.1138 	EXP 	Drew image 0 at 0.749664
217.1139 	EXP 	Expected onset: 0.733333
217.1138 	EXP 	stim ᚼ: autoDraw = True
217.8801 	EXP 	good_text: autoDraw = True
217.8801 	EXP 	stim ᚼ: color = [-1, 1, -1]
217.9801 	EXP 	stim ᚼ: autoDraw = False
217.9801 	EXP 	slow_text: autoDraw = False
217.9801 	EXP 	fast_text: autoDraw = False
217.9801 	EXP 	good_text: autoDraw = False
217.9801 	EXP 	stim ᚼ: color = [1, 1, 1]
218.5131 	INFO 	Trial 49 start: 218.496354
219.5626 	EXP 	Drew image 1 at 1.049501
219.5626 	EXP 	Expected onset: 1.033333
219.5626 	EXP 	stim ᚢ: autoDraw = True
220.0289 	EXP 	slow_text: autoDraw = True
220.1288 	EXP 	stim ᚢ: autoDraw = False
220.1288 	EXP 	slow_text: autoDraw = False
220.1288 	EXP 	fast_text: autoDraw = False
220.1288 	EXP 	good_text: autoDraw = False
220.1288 	EXP 	stim ᚢ: color = [1, 1, 1]
220.6620 	INFO 	Trial 50 start: 220.645218
221.5781 	EXP 	Drew image 1 at 0.916112
221.5782 	EXP 	Expected onset: 0.900000
221.5781 	EXP 	stim ᚢ: autoDraw = True
222.1777 	EXP 	slow_text: autoDraw = True
222.1777 	EXP 	stim ᚢ: color = [1, -1, -1]
222.2778 	EXP 	stim ᚢ: autoDraw = False
222.2778 	EXP 	slow_text: autoDraw = False
222.2778 	EXP 	fast_text: autoDraw = False
222.2778 	EXP 	good_text: autoDraw = False
222.2778 	EXP 	stim ᚢ: color = [1, 1, 1]
222.8107 	INFO 	Trial 51 start: 222.794383
223.5437 	EXP 	Drew image 1 at 0.733167
223.5438 	EXP 	Expected onset: 0.716667
223.5437 	EXP 	stim ᚢ: autoDraw = True
224.3267 	EXP 	fast_text: autoDraw = True
224.3267 	EXP 	stim ᚢ: color = [-1, 1, -1]
224.4266 	EXP 	stim ᚢ: autoDraw = False
224.4266 	EXP 	slow_text: autoDraw = False
224.4266 	EXP 	fast_text: autoDraw = False
224.4266 	EXP 	good_text: autoDraw = False
224.4266 	EXP 	stim ᚢ: color = [1, 1, 1]
224.9596 	INFO 	Trial 52 start: 224.942945
226.0258 	EXP 	Drew image 9 at 1.066057
226.0258 	EXP 	Expected onset: 1.050000
226.0258 	EXP 	stim ᛇ: autoDraw = True
226.4754 	EXP 	good_text: autoDraw = True
226.4754 	EXP 	stim ᛇ: color = [1, -1, -1]
226.5753 	EXP 	stim ᛇ: autoDraw = False
226.5753 	EXP 	slow_text: autoDraw = False
226.5753 	EXP 	fast_text: autoDraw = False
226.5753 	EXP 	good_text: autoDraw = False
226.5753 	EXP 	stim ᛇ: color = [1, 1, 1]
227.1085 	INFO 	Trial 53 start: 227.091798
228.0421 	EXP 	Drew image 3 at 0.932663
228.0421 	EXP 	Expected onset: 0.916667
228.0421 	EXP 	stim ᚠ: autoDraw = True
228.6243 	EXP 	slow_text: autoDraw = True
228.7077 	EXP 	stim ᚠ: autoDraw = False
228.7077 	EXP 	slow_text: autoDraw = False
228.7077 	EXP 	fast_text: autoDraw = False
228.7077 	EXP 	good_text: autoDraw = False
228.7077 	EXP 	stim ᚠ: color = [1, 1, 1]
229.2406 	INFO 	Trial 54 start: 229.223831
230.0901 	EXP 	Drew image 1 at 0.850386
230.0902 	EXP 	Expected onset: 0.850000
230.0901 	EXP 	stim ᚢ: autoDraw = True
230.7567 	EXP 	slow_text: autoDraw = True
230.7567 	EXP 	stim ᚢ: color = [-1, 1, -1]
230.8564 	EXP 	stim ᚢ: autoDraw = False
230.8564 	EXP 	slow_text: autoDraw = False
230.8564 	EXP 	fast_text: autoDraw = False
230.8564 	EXP 	good_text: autoDraw = False
230.8564 	EXP 	stim ᚢ: color = [1, 1, 1]
231.3895 	INFO 	Trial 55 start: 231.372706
232.1058 	EXP 	Drew image 3 at 0.716315
232.1058 	EXP 	Expected onset: 0.700000
232.1058 	EXP 	stim ᚠ: autoDraw = True
232.9051 	EXP 	good_text: autoDraw = True
232.9051 	EXP 	stim ᚠ: color = [1, -1, -1]
233.0051 	EXP 	stim ᚠ: autoDraw = False
233.0051 	EXP 	slow_text: autoDraw = False
233.0051 	EXP 	fast_text: autoDraw = False
233.0051 	EXP 	good_text: autoDraw = False
233.0051 	EXP 	stim ᚠ: color = [1, 1, 1]
233.5217 	INFO 	Trial 56 start: 233.504972
234.3047 	EXP 	Drew image 7 at 0.783869
234.3047 	EXP 	Expected onset: 0.766667
234.3046 	EXP 	stim ᛋ: autoDraw = True
235.0374 	EXP 	slow_text: autoDraw = True
235.0374 	EXP 	stim ᛋ: color = [1, -1, -1]
235.1375 	EXP 	stim ᛋ: autoDraw = False
235.1375 	EXP 	slow_text: autoDraw = False
235.1375 	EXP 	fast_text: autoDraw = False
235.1375 	EXP 	good_text: autoDraw = False
235.1375 	EXP 	stim ᛋ: color = [1, 1, 1]
235.6704 	INFO 	Trial 57 start: 235.653668
236.6033 	EXP 	Drew image 4 at 0.933867
236.6033 	EXP 	Expected onset: 0.933333
236.6033 	EXP 	stim ᚳ: autoDraw = True
237.1863 	EXP 	slow_text: autoDraw = True
237.2862 	EXP 	stim ᚳ: autoDraw = False
237.2862 	EXP 	slow_text: autoDraw = False
237.2862 	EXP 	fast_text: autoDraw = False
237.2862 	EXP 	good_text: autoDraw = False
237.2862 	EXP 	stim ᚳ: color = [1, 1, 1]
240.4511 	INFO 	Trial 58 start: 240.434558
241.3508 	EXP 	Drew image 6 at 0.899485
241.3508 	EXP 	Expected onset: 0.883333
241.3507 	EXP 	stim ᚣ: autoDraw = True
241.9671 	EXP 	slow_text: autoDraw = True
242.0671 	EXP 	stim ᚣ: autoDraw = False
242.0671 	EXP 	slow_text: autoDraw = False
242.0671 	EXP 	fast_text: autoDraw = False
242.0671 	EXP 	good_text: autoDraw = False
242.0671 	EXP 	stim ᚣ: color = [1, 1, 1]
243.8827 	INFO 	Trial 59 start: 243.866168
244.5490 	EXP 	Drew image 1 at 0.666238
244.5490 	EXP 	Expected onset: 0.666667
244.5490 	EXP 	stim ᚢ: autoDraw = True
245.3990 	EXP 	good_text: autoDraw = True
245.3990 	EXP 	stim ᚢ: color = [1, -1, -1]
245.4990 	EXP 	stim ᚢ: autoDraw = False
245.4990 	EXP 	slow_text: autoDraw = False
245.4990 	EXP 	fast_text: autoDraw = False
245.4990 	EXP 	good_text: autoDraw = False
245.4990 	EXP 	stim ᚢ: color = [1, 1, 1]
246.0315 	INFO 	Trial 60 start: 246.014943
246.8979 	EXP 	Drew image 1 at 0.866135
246.8980 	EXP 	Expected onset: 0.850000
246.8979 	EXP 	stim ᚢ: autoDraw = True
247.5477 	EXP 	good_text: autoDraw = True
247.5477 	EXP 	stim ᚢ: color = [-1, 1, -1]
247.6609 	WARNING 	t of last frame was 30.03ms (=1/33)
247.6609 	EXP 	stim ᚢ: autoDraw = False
247.6609 	EXP 	slow_text: autoDraw = False
247.6609 	EXP 	fast_text: autoDraw = False
247.6609 	EXP 	good_text: autoDraw = False
247.6609 	EXP 	stim ᚢ: color = [1, 1, 1]
248.1803 	INFO 	Trial 61 start: 248.163695
249.1466 	EXP 	Drew image 5 at 0.966188
249.1466 	EXP 	Expected onset: 0.950000
249.1465 	EXP 	stim ᚬ: autoDraw = True
249.6963 	EXP 	slow_text: autoDraw = True
249.7962 	EXP 	stim ᚬ: autoDraw = False
249.7962 	EXP 	slow_text: autoDraw = False
249.7962 	EXP 	fast_text: autoDraw = False
249.7962 	EXP 	good_text: autoDraw = False
249.7962 	EXP 	stim ᚬ: color = [1, 1, 1]
250.3291 	INFO 	Trial 62 start: 250.312522
251.0299 	EXP 	Drew image 5 at 0.699663
251.0299 	EXP 	Expected onset: 0.700000
251.0299 	EXP 	stim ᚬ: autoDraw = True
251.8451 	EXP 	good_text: autoDraw = True
251.8451 	EXP 	stim ᚬ: color = [-1, 1, -1]
251.9284 	EXP 	stim ᚬ: autoDraw = False
251.9284 	EXP 	slow_text: autoDraw = False
251.9284 	EXP 	fast_text: autoDraw = False
251.9284 	EXP 	good_text: autoDraw = False
251.9284 	EXP 	stim ᚬ: color = [1, 1, 1]
252.4615 	INFO 	Trial 63 start: 252.444707
253.4942 	EXP 	Drew image 9 at 1.032808
253.4942 	EXP 	Expected onset: 1.016667
253.4941 	EXP 	stim ᛇ: autoDraw = True
253.9773 	EXP 	slow_text: autoDraw = True
254.0771 	EXP 	stim ᛇ: autoDraw = False
254.0771 	EXP 	slow_text: autoDraw = False
254.0771 	EXP 	fast_text: autoDraw = False
254.0771 	EXP 	good_text: autoDraw = False
254.0771 	EXP 	stim ᛇ: color = [1, 1, 1]
254.6102 	INFO 	Trial 64 start: 254.594034
255.6598 	EXP 	Drew image 5 at 1.049027
255.6598 	EXP 	Expected onset: 1.033333
255.6597 	EXP 	stim ᚬ: autoDraw = True
256.1265 	EXP 	good_text: autoDraw = True
256.1265 	EXP 	stim ᚬ: color = [1, -1, -1]
256.2260 	EXP 	stim ᚬ: autoDraw = False
256.2260 	EXP 	slow_text: autoDraw = False
256.2260 	EXP 	fast_text: autoDraw = False
256.2260 	EXP 	good_text: autoDraw = False
256.2260 	EXP 	stim ᚬ: color = [1, 1, 1]
256.7591 	INFO 	Trial 65 start: 256.742522
257.4754 	EXP 	Drew image 0 at 0.716147
257.4755 	EXP 	Expected onset: 0.700000
257.4754 	EXP 	stim ᚼ: autoDraw = True
258.2750 	EXP 	good_text: autoDraw = True
258.2750 	EXP 	stim ᚼ: color = [1, -1, -1]
258.3749 	EXP 	stim ᚼ: autoDraw = False
258.3749 	EXP 	slow_text: autoDraw = False
258.3749 	EXP 	fast_text: autoDraw = False
258.3749 	EXP 	good_text: autoDraw = False
258.3749 	EXP 	stim ᚼ: color = [1, 1, 1]
258.9079 	INFO 	Trial 66 start: 258.891275
259.8076 	EXP 	Drew image 0 at 0.899483
259.8077 	EXP 	Expected onset: 0.883333
259.8076 	EXP 	stim ᚼ: autoDraw = True
260.4239 	EXP 	good_text: autoDraw = True
260.4239 	EXP 	stim ᚼ: color = [-1, 1, -1]
260.5077 	EXP 	stim ᚼ: autoDraw = False
260.5077 	EXP 	slow_text: autoDraw = False
260.5077 	EXP 	fast_text: autoDraw = False
260.5077 	EXP 	good_text: autoDraw = False
260.5077 	EXP 	stim ᚼ: color = [1, 1, 1]
261.0402 	INFO 	Trial 67 start: 261.023442
261.9729 	EXP 	Drew image 5 at 0.932779
261.9729 	EXP 	Expected onset: 0.916667
261.9729 	EXP 	stim ᚬ: autoDraw = True
262.5560 	EXP 	slow_text: autoDraw = True
262.6559 	EXP 	stim ᚬ: autoDraw = False
262.6559 	EXP 	slow_text: autoDraw = False
262.6559 	EXP 	fast_text: autoDraw = False
262.6559 	EXP 	good_text: autoDraw = False
262.6559 	EXP 	stim ᚬ: color = [1, 1, 1]
263.1889 	INFO 	Trial 68 start: 263.172139
264.2383 	EXP 	Drew image 0 at 1.049568
264.2383 	EXP 	Expected onset: 1.033333
264.2382 	EXP 	stim ᚼ: autoDraw = True
264.7048 	EXP 	good_text: autoDraw = True
264.7048 	EXP 	stim ᚼ: color = [1, -1, -1]
264.8048 	EXP 	stim ᚼ: autoDraw = False
264.8048 	EXP 	slow_text: autoDraw = False
264.8048 	EXP 	fast_text: autoDraw = False
264.8048 	EXP 	good_text: autoDraw = False
264.8048 	EXP 	stim ᚼ: color = [1, 1, 1]
265.3379 	INFO 	Trial 69 start: 265.321177
266.1373 	EXP 	Drew image 3 at 0.799408
266.1374 	EXP 	Expected onset: 0.783333
266.1373 	EXP 	stim ᚠ: autoDraw = True
266.8537 	EXP 	slow_text: autoDraw = True
266.8537 	EXP 	stim ᚠ: color = [-1, 1, -1]
266.9536 	EXP 	stim ᚠ: autoDraw = False
266.9536 	EXP 	slow_text: autoDraw = False
266.9536 	EXP 	fast_text: autoDraw = False
266.9536 	EXP 	good_text: autoDraw = False
266.9536 	EXP 	stim ᚠ: color = [1, 1, 1]
267.4866 	INFO 	Trial 70 start: 267.469900
268.3529 	EXP 	Drew image 5 at 0.866269
268.3529 	EXP 	Expected onset: 0.850000
268.3529 	EXP 	stim ᚬ: autoDraw = True
269.0024 	EXP 	good_text: autoDraw = True
269.0024 	EXP 	stim ᚬ: color = [1, -1, -1]
269.1023 	EXP 	stim ᚬ: autoDraw = False
269.1023 	EXP 	slow_text: autoDraw = False
269.1023 	EXP 	fast_text: autoDraw = False
269.1023 	EXP 	good_text: autoDraw = False
269.1023 	EXP 	stim ᚬ: color = [1, 1, 1]
269.6355 	INFO 	Trial 71 start: 269.618801
270.3684 	EXP 	Drew image 8 at 0.733054
270.3685 	EXP 	Expected onset: 0.716667
270.3684 	EXP 	stim ᚦ: autoDraw = True
271.1514 	EXP 	good_text: autoDraw = True
271.1514 	EXP 	stim ᚦ: color = [1, -1, -1]
271.2512 	EXP 	stim ᚦ: autoDraw = False
271.2512 	EXP 	slow_text: autoDraw = False
271.2512 	EXP 	fast_text: autoDraw = False
271.2512 	EXP 	good_text: autoDraw = False
271.2512 	EXP 	stim ᚦ: color = [1, 1, 1]
271.7842 	INFO 	Trial 72 start: 271.767612
272.6507 	EXP 	Drew image 5 at 0.866217
272.6507 	EXP 	Expected onset: 0.850000
272.6506 	EXP 	stim ᚬ: autoDraw = True
273.3001 	EXP 	slow_text: autoDraw = True
273.3001 	EXP 	stim ᚬ: color = [-1, 1, -1]
273.4001 	EXP 	stim ᚬ: autoDraw = False
273.4001 	EXP 	slow_text: autoDraw = False
273.4001 	EXP 	fast_text: autoDraw = False
273.4001 	EXP 	good_text: autoDraw = False
273.4001 	EXP 	stim ᚬ: color = [1, 1, 1]
273.9332 	INFO 	Trial 73 start: 273.916489
274.8827 	EXP 	Drew image 4 at 0.949839
274.8827 	EXP 	Expected onset: 0.933333
274.8826 	EXP 	stim ᚳ: autoDraw = True
275.4489 	EXP 	slow_text: autoDraw = True
275.5491 	EXP 	stim ᚳ: autoDraw = False
275.5491 	EXP 	slow_text: autoDraw = False
275.5491 	EXP 	fast_text: autoDraw = False
275.5491 	EXP 	good_text: autoDraw = False
275.5491 	EXP 	stim ᚳ: color = [1, 1, 1]
277.7143 	INFO 	Trial 74 start: 277.698063
278.3808 	EXP 	Drew image 7 at 0.665954
278.3808 	EXP 	Expected onset: 0.666667
278.3808 	EXP 	stim ᛋ: autoDraw = True
279.2302 	EXP 	good_text: autoDraw = True
279.2302 	EXP 	stim ᛋ: color = [1, -1, -1]
279.3302 	EXP 	stim ᛋ: autoDraw = False
279.3302 	EXP 	slow_text: autoDraw = False
279.3302 	EXP 	fast_text: autoDraw = False
279.3302 	EXP 	good_text: autoDraw = False
279.3302 	EXP 	stim ᛋ: color = [1, 1, 1]
279.8632 	INFO 	Trial 75 start: 279.846566
280.4968 	EXP 	Drew image 6 at 0.633062
280.4969 	EXP 	Expected onset: 0.633333
280.4968 	EXP 	stim ᚣ: autoDraw = True
281.3792 	EXP 	good_text: autoDraw = True
281.3792 	EXP 	stim ᚣ: color = [1, -1, -1]
281.4790 	EXP 	stim ᚣ: autoDraw = False
281.4790 	EXP 	slow_text: autoDraw = False
281.4790 	EXP 	fast_text: autoDraw = False
281.4790 	EXP 	good_text: autoDraw = False
281.4790 	EXP 	stim ᚣ: color = [1, 1, 1]
282.0122 	INFO 	Trial 76 start: 281.995485
282.6618 	EXP 	Drew image 4 at 0.649976
282.6618 	EXP 	Expected onset: 0.633333
282.6617 	EXP 	stim ᚳ: autoDraw = True
283.5280 	EXP 	good_text: autoDraw = True
283.5280 	EXP 	stim ᚳ: color = [1, -1, -1]
283.6278 	EXP 	stim ᚳ: autoDraw = False
283.6278 	EXP 	slow_text: autoDraw = False
283.6278 	EXP 	fast_text: autoDraw = False
283.6278 	EXP 	good_text: autoDraw = False
283.6278 	EXP 	stim ᚳ: color = [1, 1, 1]
284.1609 	INFO 	Trial 77 start: 284.144251
285.1439 	EXP 	Drew image 1 at 0.982847
285.1439 	EXP 	Expected onset: 0.966667
285.1438 	EXP 	stim ᚢ: autoDraw = True
285.6769 	EXP 	slow_text: autoDraw = True
285.7767 	EXP 	stim ᚢ: autoDraw = False
285.7767 	EXP 	slow_text: autoDraw = False
285.7767 	EXP 	fast_text: autoDraw = False
285.7767 	EXP 	good_text: autoDraw = False
285.7767 	EXP 	stim ᚢ: color = [1, 1, 1]
287.5925 	INFO 	Trial 78 start: 287.575801
288.4087 	EXP 	Drew image 4 at 0.816324
288.4087 	EXP 	Expected onset: 0.800000
288.4086 	EXP 	stim ᚳ: autoDraw = True
289.1082 	EXP 	slow_text: autoDraw = True
289.2083 	EXP 	stim ᚳ: autoDraw = False
289.2083 	EXP 	slow_text: autoDraw = False
289.2083 	EXP 	fast_text: autoDraw = False
289.2083 	EXP 	good_text: autoDraw = False
289.2083 	EXP 	stim ᚳ: color = [1, 1, 1]
289.7414 	INFO 	Trial 79 start: 289.724733
290.8074 	EXP 	Drew image 5 at 1.065880
290.8074 	EXP 	Expected onset: 1.050000
290.8074 	EXP 	stim ᚬ: autoDraw = True
291.2570 	EXP 	slow_text: autoDraw = True
291.3570 	EXP 	stim ᚬ: autoDraw = False
291.3570 	EXP 	slow_text: autoDraw = False
291.3570 	EXP 	fast_text: autoDraw = False
291.3570 	EXP 	good_text: autoDraw = False
291.3570 	EXP 	stim ᚬ: color = [1, 1, 1]
291.8902 	INFO 	Trial 80 start: 291.873967
292.6739 	EXP 	Drew image 0 at 0.782813
292.6739 	EXP 	Expected onset: 0.783333
292.6738 	EXP 	stim ᚼ: autoDraw = True
293.4061 	EXP 	slow_text: autoDraw = True
293.4061 	EXP 	stim ᚼ: color = [-1, 1, -1]
293.5060 	EXP 	stim ᚼ: autoDraw = False
293.5060 	EXP 	slow_text: autoDraw = False
293.5060 	EXP 	fast_text: autoDraw = False
293.5060 	EXP 	good_text: autoDraw = False
293.5060 	EXP 	stim ᚼ: color = [1, 1, 1]
294.0390 	INFO 	Trial 81 start: 294.022392
295.0051 	EXP 	Drew image 5 at 0.966418
295.0051 	EXP 	Expected onset: 0.966667
295.0051 	EXP 	stim ᚬ: autoDraw = True
295.5549 	EXP 	good_text: autoDraw = True
295.5549 	EXP 	stim ᚬ: color = [-1, 1, -1]
295.6548 	EXP 	stim ᚬ: autoDraw = False
295.6548 	EXP 	slow_text: autoDraw = False
295.6548 	EXP 	fast_text: autoDraw = False
295.6548 	EXP 	good_text: autoDraw = False
295.6548 	EXP 	stim ᚬ: color = [1, 1, 1]
296.1711 	INFO 	Trial 82 start: 296.154367
296.8374 	EXP 	Drew image 7 at 0.666491
296.8374 	EXP 	Expected onset: 0.666667
296.8374 	EXP 	stim ᛋ: autoDraw = True
297.6870 	EXP 	good_text: autoDraw = True
297.6870 	EXP 	stim ᛋ: color = [1, -1, -1]
297.7870 	EXP 	stim ᛋ: autoDraw = False
297.7870 	EXP 	slow_text: autoDraw = False
297.7870 	EXP 	fast_text: autoDraw = False
297.7870 	EXP 	good_text: autoDraw = False
297.7870 	EXP 	stim ᛋ: color = [1, 1, 1]
298.3201 	INFO 	Trial 83 start: 298.303359
299.1362 	EXP 	Drew image 8 at 0.816248
299.1362 	EXP 	Expected onset: 0.800000
299.1362 	EXP 	stim ᚦ: autoDraw = True
299.8358 	EXP 	slow_text: autoDraw = True
299.8358 	EXP 	stim ᚦ: color = [1, -1, -1]
299.9358 	EXP 	stim ᚦ: autoDraw = False
299.9358 	EXP 	slow_text: autoDraw = False
299.9358 	EXP 	fast_text: autoDraw = False
299.9358 	EXP 	good_text: autoDraw = False
299.9358 	EXP 	stim ᚦ: color = [1, 1, 1]
300.4689 	INFO 	Trial 84 start: 300.452196
301.3183 	EXP 	Drew image 8 at 0.849971
301.3183 	EXP 	Expected onset: 0.833333
301.3182 	EXP 	stim ᚦ: autoDraw = True
301.9847 	EXP 	fast_text: autoDraw = True
301.9847 	EXP 	stim ᚦ: color = [-1, 1, -1]
302.0846 	EXP 	stim ᚦ: autoDraw = False
302.0846 	EXP 	slow_text: autoDraw = False
302.0846 	EXP 	fast_text: autoDraw = False
302.0846 	EXP 	good_text: autoDraw = False
302.0846 	EXP 	stim ᚦ: color = [1, 1, 1]
302.6176 	INFO 	Trial 85 start: 302.601302
303.3840 	EXP 	Drew image 0 at 0.767248
303.3840 	EXP 	Expected onset: 0.766667
