0.0718 	INFO 	Loaded SoundDevice with PortAudio V19.6.0-devel, revision 396fe4b6699ae929d3a685b3ef8a7e97396139a4
91.7230 	INFO 	Trial 31 start: 91.706332
92.7392 	EXP 	Drew image 1 at 1.016389
92.7392 	EXP 	Expected onset: 1.000000
92.7392 	EXP 	stim 1: autoDraw = True
93.2388 	EXP 	good_text: autoDraw = True
93.2388 	EXP 	stim 1: fillColor = [-1, 1, -1]
93.3392 	EXP 	stim 1: autoDraw = False
93.3392 	EXP 	slow_text: autoDraw = False
93.3392 	EXP 	fast_text: autoDraw = False
93.3392 	EXP 	good_text: autoDraw = False
93.3392 	EXP 	stim 1: fillColor = [1, 1, 1]
93.8552 	INFO 	Trial 32 start: 93.838517
94.8046 	EXP 	Drew image 2 at 0.949408
94.8047 	EXP 	Expected onset: 0.950000
94.8046 	EXP 	stim 2: autoDraw = True
95.3712 	EXP 	good_text: autoDraw = True
95.3712 	EXP 	stim 2: fillColor = [-1, 1, -1]
95.4710 	EXP 	stim 2: autoDraw = False
95.4710 	EXP 	slow_text: autoDraw = False
95.4710 	EXP 	fast_text: autoDraw = False
95.4710 	EXP 	good_text: autoDraw = False
95.4710 	EXP 	stim 2: fillColor = [1, 1, 1]
96.0041 	INFO 	Trial 33 start: 95.987426
96.9201 	EXP 	Drew image 8 at 0.916538
96.9202 	EXP 	Expected onset: 0.916667
96.9201 	EXP 	stim 8: autoDraw = True
97.5199 	EXP 	good_text: autoDraw = True
97.5199 	EXP 	stim 8: fillColor = [-1, 1, -1]
97.6037 	EXP 	stim 8: autoDraw = False
97.6037 	EXP 	slow_text: autoDraw = False
97.6037 	EXP 	fast_text: autoDraw = False
97.6037 	EXP 	good_text: autoDraw = False
97.6037 	EXP 	stim 8: fillColor = [1, 1, 1]
98.1362 	INFO 	Trial 34 start: 98.120060
98.9696 	EXP 	Drew image 2 at 0.832246
98.9696 	EXP 	Expected onset: 0.816667
98.9696 	EXP 	stim 2: autoDraw = True
99.6521 	EXP 	good_text: autoDraw = True
99.6521 	EXP 	stim 2: fillColor = [-1, 1, -1]
99.7520 	EXP 	stim 2: autoDraw = False
99.7520 	EXP 	slow_text: autoDraw = False
99.7520 	EXP 	fast_text: autoDraw = False
99.7520 	EXP 	good_text: autoDraw = False
99.7520 	EXP 	stim 2: fillColor = [1, 1, 1]
100.2849 	INFO 	Trial 35 start: 100.268410
101.0513 	EXP 	Drew image 2 at 0.766434
101.0513 	EXP 	Expected onset: 0.766667
101.0513 	EXP 	stim 2: autoDraw = True
101.8008 	EXP 	good_text: autoDraw = True
101.8008 	EXP 	stim 2: fillColor = [-1, 1, -1]
101.9008 	EXP 	stim 2: autoDraw = False
101.9008 	EXP 	slow_text: autoDraw = False
101.9008 	EXP 	fast_text: autoDraw = False
101.9008 	EXP 	good_text: autoDraw = False
101.9008 	EXP 	stim 2: fillColor = [1, 1, 1]
102.4339 	INFO 	Trial 36 start: 102.417344
103.5334 	EXP 	Drew image 0 at 1.099292
103.5334 	EXP 	Expected onset: 1.083333
103.5333 	EXP 	stim 0: autoDraw = True
103.9498 	EXP 	good_text: autoDraw = True
103.9498 	EXP 	stim 0: fillColor = [1, -1, -1]
104.0497 	EXP 	stim 0: autoDraw = False
104.0497 	EXP 	slow_text: autoDraw = False
104.0497 	EXP 	fast_text: autoDraw = False
104.0497 	EXP 	good_text: autoDraw = False
104.0497 	EXP 	stim 0: fillColor = [1, 1, 1]
104.5827 	INFO 	Trial 37 start: 104.566051
105.2492 	EXP 	Drew image 6 at 0.666339
105.2499 	EXP 	Expected onset: 0.666667
105.2492 	EXP 	stim 6: autoDraw = True
106.0988 	EXP 	good_text: autoDraw = True
106.0988 	EXP 	stim 6: fillColor = [-1, 1, -1]
106.1819 	EXP 	stim 6: autoDraw = False
106.1819 	EXP 	slow_text: autoDraw = False
106.1819 	EXP 	fast_text: autoDraw = False
106.1819 	EXP 	good_text: autoDraw = False
106.1819 	EXP 	stim 6: fillColor = [1, 1, 1]
106.7150 	INFO 	Trial 38 start: 106.698211
107.5150 	EXP 	Drew image 5 at 0.799523
107.5150 	EXP 	Expected onset: 0.783333
107.5150 	EXP 	stim 5: autoDraw = True
108.2142 	EXP 	good_text: autoDraw = True
108.2142 	EXP 	stim 5: fillColor = [-1, 1, -1]
108.3149 	EXP 	stim 5: autoDraw = False
108.3149 	EXP 	slow_text: autoDraw = False
108.3149 	EXP 	fast_text: autoDraw = False
108.3149 	EXP 	good_text: autoDraw = False
108.3149 	EXP 	stim 5: fillColor = [1, 1, 1]
108.8472 	INFO 	Trial 39 start: 108.830385
109.7466 	EXP 	Drew image 0 at 0.899497
109.7466 	EXP 	Expected onset: 0.883333
109.7466 	EXP 	stim 0: autoDraw = True
110.3630 	EXP 	good_text: autoDraw = True
110.3630 	EXP 	stim 0: fillColor = [-1, 1, -1]
110.4635 	EXP 	stim 0: autoDraw = False
110.4635 	EXP 	slow_text: autoDraw = False
110.4635 	EXP 	fast_text: autoDraw = False
110.4635 	EXP 	good_text: autoDraw = False
110.4635 	EXP 	stim 0: fillColor = [1, 1, 1]
110.9960 	INFO 	Trial 40 start: 110.979182
111.8621 	EXP 	Drew image 4 at 0.866457
111.8622 	EXP 	Expected onset: 0.850000
111.8621 	EXP 	stim 4: autoDraw = True
112.5118 	EXP 	good_text: autoDraw = True
112.5118 	EXP 	stim 4: fillColor = [-1, 1, -1]
112.6122 	EXP 	stim 4: autoDraw = False
112.6122 	EXP 	slow_text: autoDraw = False
112.6122 	EXP 	fast_text: autoDraw = False
112.6122 	EXP 	good_text: autoDraw = False
112.6122 	EXP 	stim 4: fillColor = [1, 1, 1]
113.1448 	INFO 	Trial 41 start: 113.128034
113.8110 	EXP 	Drew image 9 at 0.667203
113.8110 	EXP 	Expected onset: 0.650000
113.8110 	EXP 	stim 9: autoDraw = True
114.6605 	EXP 	good_text: autoDraw = True
114.6605 	EXP 	stim 9: fillColor = [-1, 1, -1]
114.7609 	EXP 	stim 9: autoDraw = False
114.7609 	EXP 	slow_text: autoDraw = False
114.7609 	EXP 	fast_text: autoDraw = False
114.7609 	EXP 	good_text: autoDraw = False
114.7609 	EXP 	stim 9: fillColor = [1, 1, 1]
115.2937 	INFO 	Trial 42 start: 115.276946
116.3098 	EXP 	Drew image 2 at 1.016119
116.3098 	EXP 	Expected onset: 1.000000
116.3097 	EXP 	stim 2: autoDraw = True
116.8094 	EXP 	good_text: autoDraw = True
116.8094 	EXP 	stim 2: fillColor = [-1, 1, -1]
116.9094 	EXP 	stim 2: autoDraw = False
116.9094 	EXP 	slow_text: autoDraw = False
116.9094 	EXP 	fast_text: autoDraw = False
116.9094 	EXP 	good_text: autoDraw = False
116.9094 	EXP 	stim 2: fillColor = [1, 1, 1]
117.4258 	INFO 	Trial 43 start: 117.409139
118.4919 	EXP 	Drew image 1 at 1.066245
118.4920 	EXP 	Expected onset: 1.050000
118.4919 	EXP 	stim 1: autoDraw = True
118.9416 	EXP 	good_text: autoDraw = True
118.9416 	EXP 	stim 1: fillColor = [1, -1, -1]
119.0417 	EXP 	stim 1: autoDraw = False
119.0417 	EXP 	slow_text: autoDraw = False
119.0417 	EXP 	fast_text: autoDraw = False
119.0417 	EXP 	good_text: autoDraw = False
119.0417 	EXP 	stim 1: fillColor = [1, 1, 1]
119.5579 	INFO 	Trial 44 start: 119.541605
120.5241 	EXP 	Drew image 4 at 0.966023
120.5241 	EXP 	Expected onset: 0.966667
120.5240 	EXP 	stim 4: autoDraw = True
121.0737 	EXP 	slow_text: autoDraw = True
121.0737 	EXP 	stim 4: fillColor = [1, -1, -1]
121.1738 	EXP 	stim 4: autoDraw = False
121.1738 	EXP 	slow_text: autoDraw = False
121.1738 	EXP 	fast_text: autoDraw = False
121.1738 	EXP 	good_text: autoDraw = False
121.1738 	EXP 	stim 4: fillColor = [1, 1, 1]
121.6902 	INFO 	Trial 45 start: 121.673509
122.3897 	EXP 	Drew image 5 at 0.699474
122.3898 	EXP 	Expected onset: 0.683333
122.3897 	EXP 	stim 5: autoDraw = True
123.2060 	EXP 	good_text: autoDraw = True
123.2060 	EXP 	stim 5: fillColor = [-1, 1, -1]
123.3061 	EXP 	stim 5: autoDraw = False
123.3061 	EXP 	slow_text: autoDraw = False
123.3061 	EXP 	fast_text: autoDraw = False
123.3061 	EXP 	good_text: autoDraw = False
123.3061 	EXP 	stim 5: fillColor = [1, 1, 1]
123.8391 	INFO 	Trial 46 start: 123.822351
124.9218 	EXP 	Drew image 9 at 1.083591
124.9218 	EXP 	Expected onset: 1.083333
124.9217 	EXP 	stim 9: autoDraw = True
125.3382 	EXP 	good_text: autoDraw = True
125.3382 	EXP 	stim 9: fillColor = [1, -1, -1]
125.4386 	EXP 	stim 9: autoDraw = False
125.4386 	EXP 	slow_text: autoDraw = False
125.4386 	EXP 	fast_text: autoDraw = False
125.4386 	EXP 	good_text: autoDraw = False
125.4386 	EXP 	stim 9: fillColor = [1, 1, 1]
125.9712 	INFO 	Trial 47 start: 125.954511
127.0209 	EXP 	Drew image 7 at 1.049418
127.0209 	EXP 	Expected onset: 1.033333
127.0208 	EXP 	stim 7: autoDraw = True
127.4869 	EXP 	slow_text: autoDraw = True
127.4869 	EXP 	stim 7: fillColor = [1, -1, -1]
127.5869 	EXP 	stim 7: autoDraw = False
127.5869 	EXP 	slow_text: autoDraw = False
127.5869 	EXP 	fast_text: autoDraw = False
127.5869 	EXP 	good_text: autoDraw = False
127.5869 	EXP 	stim 7: fillColor = [1, 1, 1]
128.1034 	INFO 	Trial 48 start: 128.086780
129.1204 	EXP 	Drew image 3 at 1.016043
129.1204 	EXP 	Expected onset: 1.000000
129.1203 	EXP 	stim 3: autoDraw = True
129.6193 	EXP 	good_text: autoDraw = True
129.6193 	EXP 	stim 3: fillColor = [1, -1, -1]
129.7192 	EXP 	stim 3: autoDraw = False
129.7192 	EXP 	slow_text: autoDraw = False
129.7192 	EXP 	fast_text: autoDraw = False
129.7192 	EXP 	good_text: autoDraw = False
129.7192 	EXP 	stim 3: fillColor = [1, 1, 1]
130.2522 	INFO 	Trial 49 start: 130.235505
131.0359 	EXP 	Drew image 1 at 0.782917
131.0359 	EXP 	Expected onset: 0.766667
131.0359 	EXP 	stim 1: autoDraw = True
131.7682 	EXP 	good_text: autoDraw = True
131.7682 	EXP 	stim 1: fillColor = [-1, 1, -1]
131.8679 	EXP 	stim 1: autoDraw = False
131.8679 	EXP 	slow_text: autoDraw = False
131.8679 	EXP 	fast_text: autoDraw = False
131.8679 	EXP 	good_text: autoDraw = False
131.8679 	EXP 	stim 1: fillColor = [1, 1, 1]
131.9267 	EXP 	window1: mouseVisible = True
