0.0730 	INFO 	Loaded SoundDevice with PortAudio V19.6.0-devel, revision 396fe4b6699ae929d3a685b3ef8a7e97396139a4
98.3381 	EXP 	good_text: autoDraw = True
98.3381 	EXP 	stim 3: fillColor = [-1, 1, -1]
98.4382 	EXP 	stim 3: autoDraw = False
98.4382 	EXP 	slow_text: autoDraw = False
98.4382 	EXP 	fast_text: autoDraw = False
98.4382 	EXP 	good_text: autoDraw = False
98.4382 	EXP 	stim 3: fillColor = [1, 1, 1]
98.9712 	INFO 	Trial 32 start: 98.954717
99.7707 	EXP 	Drew image 2 at 0.799253
99.7708 	EXP 	Expected onset: 0.783333
99.7707 	EXP 	stim 2: autoDraw = True
100.4874 	EXP 	good_text: autoDraw = True
100.4874 	EXP 	stim 2: fillColor = [-1, 1, -1]
100.5870 	EXP 	stim 2: autoDraw = False
100.5870 	EXP 	slow_text: autoDraw = False
100.5870 	EXP 	fast_text: autoDraw = False
100.5870 	EXP 	good_text: autoDraw = False
100.5870 	EXP 	stim 2: fillColor = [1, 1, 1]
101.1034 	INFO 	Trial 33 start: 101.086698
102.1031 	EXP 	Drew image 9 at 0.999343
102.1032 	EXP 	Expected onset: 0.983333
102.1031 	EXP 	stim 9: autoDraw = True
102.6192 	EXP 	slow_text: autoDraw = True
102.6192 	EXP 	stim 9: fillColor = [-1, 1, -1]
102.7192 	EXP 	stim 9: autoDraw = False
102.7192 	EXP 	slow_text: autoDraw = False
102.7192 	EXP 	fast_text: autoDraw = False
102.7192 	EXP 	good_text: autoDraw = False
102.7192 	EXP 	stim 9: fillColor = [1, 1, 1]
103.2522 	INFO 	Trial 34 start: 103.235513
104.2683 	EXP 	Drew image 6 at 1.016116
104.2683 	EXP 	Expected onset: 1.000000
104.2682 	EXP 	stim 6: autoDraw = True
104.7680 	EXP 	slow_text: autoDraw = True
104.7680 	EXP 	stim 6: fillColor = [-1, 1, -1]
104.8681 	EXP 	stim 6: autoDraw = False
104.8681 	EXP 	slow_text: autoDraw = False
104.8681 	EXP 	fast_text: autoDraw = False
104.8681 	EXP 	good_text: autoDraw = False
104.8681 	EXP 	stim 6: fillColor = [1, 1, 1]
105.4010 	INFO 	Trial 35 start: 105.384334
106.3672 	EXP 	Drew image 3 at 0.966819
106.3672 	EXP 	Expected onset: 0.950000
106.3671 	EXP 	stim 3: autoDraw = True
106.9169 	EXP 	good_text: autoDraw = True
106.9169 	EXP 	stim 3: fillColor = [-1, 1, -1]
107.0169 	EXP 	stim 3: autoDraw = False
107.0169 	EXP 	slow_text: autoDraw = False
107.0169 	EXP 	fast_text: autoDraw = False
107.0169 	EXP 	good_text: autoDraw = False
107.0169 	EXP 	stim 3: fillColor = [1, 1, 1]
107.5499 	INFO 	Trial 36 start: 107.533217
108.4328 	EXP 	Drew image 0 at 0.883398
108.4328 	EXP 	Expected onset: 0.883333
108.4327 	EXP 	stim 0: autoDraw = True
109.0658 	EXP 	good_text: autoDraw = True
109.0658 	EXP 	stim 0: fillColor = [-1, 1, -1]
109.1657 	EXP 	stim 0: autoDraw = False
109.1657 	EXP 	slow_text: autoDraw = False
109.1657 	EXP 	fast_text: autoDraw = False
109.1657 	EXP 	good_text: autoDraw = False
109.1657 	EXP 	stim 0: fillColor = [1, 1, 1]
109.6988 	INFO 	Trial 37 start: 109.682138
110.6982 	EXP 	Drew image 3 at 0.999454
110.6982 	EXP 	Expected onset: 0.983333
110.6982 	EXP 	stim 3: autoDraw = True
111.2146 	EXP 	good_text: autoDraw = True
111.2146 	EXP 	stim 3: fillColor = [-1, 1, -1]
111.3145 	EXP 	stim 3: autoDraw = False
111.3145 	EXP 	slow_text: autoDraw = False
111.3145 	EXP 	fast_text: autoDraw = False
111.3145 	EXP 	good_text: autoDraw = False
111.3145 	EXP 	stim 3: fillColor = [1, 1, 1]
111.8310 	INFO 	Trial 38 start: 111.814230
112.6139 	EXP 	Drew image 7 at 0.782984
112.6139 	EXP 	Expected onset: 0.783333
112.6139 	EXP 	stim 7: autoDraw = True
113.3467 	EXP 	good_text: autoDraw = True
113.3467 	EXP 	stim 7: fillColor = [-1, 1, -1]
113.4301 	EXP 	stim 7: autoDraw = False
113.4301 	EXP 	slow_text: autoDraw = False
113.4301 	EXP 	fast_text: autoDraw = False
113.4301 	EXP 	good_text: autoDraw = False
113.4301 	EXP 	stim 7: fillColor = [1, 1, 1]
113.9630 	INFO 	Trial 39 start: 113.946346
114.7293 	EXP 	Drew image 8 at 0.766350
114.7293 	EXP 	Expected onset: 0.750000
114.7293 	EXP 	stim 8: autoDraw = True
115.4790 	EXP 	good_text: autoDraw = True
115.4790 	EXP 	stim 8: fillColor = [1, -1, -1]
115.5789 	EXP 	stim 8: autoDraw = False
115.5789 	EXP 	slow_text: autoDraw = False
115.5789 	EXP 	fast_text: autoDraw = False
115.5789 	EXP 	good_text: autoDraw = False
115.5789 	EXP 	stim 8: fillColor = [1, 1, 1]
116.0953 	INFO 	Trial 40 start: 116.078992
117.1281 	EXP 	Drew image 2 at 1.033288
117.1281 	EXP 	Expected onset: 1.016667
117.1281 	EXP 	stim 2: autoDraw = True
117.6115 	EXP 	slow_text: autoDraw = True
117.6115 	EXP 	stim 2: fillColor = [1, -1, -1]
117.7110 	EXP 	stim 2: autoDraw = False
117.7110 	EXP 	slow_text: autoDraw = False
117.7110 	EXP 	fast_text: autoDraw = False
117.7110 	EXP 	good_text: autoDraw = False
117.7110 	EXP 	stim 2: fillColor = [1, 1, 1]
118.2275 	INFO 	Trial 41 start: 118.210652
119.2269 	EXP 	Drew image 4 at 0.999464
119.2269 	EXP 	Expected onset: 0.983333
119.2269 	EXP 	stim 4: autoDraw = True
119.7433 	EXP 	slow_text: autoDraw = True
119.7433 	EXP 	stim 4: fillColor = [-1, 1, -1]
119.8433 	EXP 	stim 4: autoDraw = False
119.8433 	EXP 	slow_text: autoDraw = False
119.8433 	EXP 	fast_text: autoDraw = False
119.8433 	EXP 	good_text: autoDraw = False
119.8433 	EXP 	stim 4: fillColor = [1, 1, 1]
120.3764 	INFO 	Trial 42 start: 120.359637
121.4594 	EXP 	Drew image 7 at 1.083679
121.4594 	EXP 	Expected onset: 1.066667
121.4594 	EXP 	stim 7: autoDraw = True
121.8922 	EXP 	slow_text: autoDraw = True
121.9922 	EXP 	stim 7: autoDraw = False
121.9922 	EXP 	slow_text: autoDraw = False
121.9922 	EXP 	fast_text: autoDraw = False
121.9922 	EXP 	good_text: autoDraw = False
121.9922 	EXP 	stim 7: fillColor = [1, 1, 1]
122.5252 	INFO 	Trial 43 start: 122.508522
123.3747 	EXP 	Drew image 5 at 0.849719
123.3747 	EXP 	Expected onset: 0.850000
123.3747 	EXP 	stim 5: autoDraw = True
124.0409 	EXP 	good_text: autoDraw = True
124.0409 	EXP 	stim 5: fillColor = [-1, 1, -1]
124.1410 	EXP 	stim 5: autoDraw = False
124.1410 	EXP 	slow_text: autoDraw = False
124.1410 	EXP 	fast_text: autoDraw = False
124.1410 	EXP 	good_text: autoDraw = False
124.1410 	EXP 	stim 5: fillColor = [1, 1, 1]
124.6739 	INFO 	Trial 44 start: 124.657206
125.4901 	EXP 	Drew image 2 at 0.816392
125.4901 	EXP 	Expected onset: 0.816667
125.4901 	EXP 	stim 2: autoDraw = True
126.1898 	EXP 	good_text: autoDraw = True
126.1898 	EXP 	stim 2: fillColor = [-1, 1, -1]
126.2899 	EXP 	stim 2: autoDraw = False
126.2899 	EXP 	slow_text: autoDraw = False
126.2899 	EXP 	fast_text: autoDraw = False
126.2899 	EXP 	good_text: autoDraw = False
126.2899 	EXP 	stim 2: fillColor = [1, 1, 1]
126.8228 	INFO 	Trial 45 start: 126.806503
127.8065 	EXP 	Drew image 6 at 0.982335
127.8065 	EXP 	Expected onset: 0.966667
127.8064 	EXP 	stim 6: autoDraw = True
128.3387 	EXP 	good_text: autoDraw = True
128.3387 	EXP 	stim 6: fillColor = [-1, 1, -1]
128.4385 	EXP 	stim 6: autoDraw = False
128.4385 	EXP 	slow_text: autoDraw = False
128.4385 	EXP 	fast_text: autoDraw = False
128.4385 	EXP 	good_text: autoDraw = False
128.4385 	EXP 	stim 6: fillColor = [1, 1, 1]
128.9717 	INFO 	Trial 46 start: 128.954882
129.7045 	EXP 	Drew image 8 at 0.733003
129.7045 	EXP 	Expected onset: 0.716667
129.7045 	EXP 	stim 8: autoDraw = True
130.4876 	EXP 	fast_text: autoDraw = True
130.4876 	EXP 	stim 8: fillColor = [-1, 1, -1]
130.5874 	EXP 	stim 8: autoDraw = False
130.5874 	EXP 	slow_text: autoDraw = False
130.5874 	EXP 	fast_text: autoDraw = False
130.5874 	EXP 	good_text: autoDraw = False
130.5874 	EXP 	stim 8: fillColor = [1, 1, 1]
131.1040 	INFO 	Trial 47 start: 131.087176
132.1866 	EXP 	Drew image 5 at 1.083757
132.1866 	EXP 	Expected onset: 1.083333
132.1866 	EXP 	stim 5: autoDraw = True
132.6196 	EXP 	slow_text: autoDraw = True
132.6196 	EXP 	stim 5: fillColor = [-1, 1, -1]
132.7196 	EXP 	stim 5: autoDraw = False
132.7196 	EXP 	slow_text: autoDraw = False
132.7196 	EXP 	fast_text: autoDraw = False
132.7196 	EXP 	good_text: autoDraw = False
132.7196 	EXP 	stim 5: fillColor = [1, 1, 1]
133.2527 	INFO 	Trial 48 start: 133.235989
134.1356 	EXP 	Drew image 0 at 0.882767
134.1356 	EXP 	Expected onset: 0.866667
134.1355 	EXP 	stim 0: autoDraw = True
134.7684 	EXP 	good_text: autoDraw = True
134.7684 	EXP 	stim 0: fillColor = [-1, 1, -1]
134.8685 	EXP 	stim 0: autoDraw = False
134.8685 	EXP 	slow_text: autoDraw = False
134.8685 	EXP 	fast_text: autoDraw = False
134.8685 	EXP 	good_text: autoDraw = False
134.8685 	EXP 	stim 0: fillColor = [1, 1, 1]
135.4015 	INFO 	Trial 49 start: 135.384710
136.2510 	EXP 	Drew image 1 at 0.849964
136.2510 	EXP 	Expected onset: 0.833333
136.2510 	EXP 	stim 1: autoDraw = True
136.9174 	EXP 	good_text: autoDraw = True
136.9174 	EXP 	stim 1: fillColor = [-1, 1, -1]
137.0173 	EXP 	stim 1: autoDraw = False
137.0173 	EXP 	slow_text: autoDraw = False
137.0173 	EXP 	fast_text: autoDraw = False
137.0173 	EXP 	good_text: autoDraw = False
137.0173 	EXP 	stim 1: fillColor = [1, 1, 1]
137.0777 	EXP 	window1: mouseVisible = True
