0.0747 	INFO 	Loaded SoundDevice with PortAudio V19.6.0-devel, revision 396fe4b6699ae929d3a685b3ef8a7e97396139a4
195.5624 	EXP 	Drew image 3 at 0.949532
195.5625 	EXP 	Expected onset: 0.933333
195.5624 	EXP 	stim 3: autoDraw = True
196.1285 	EXP 	slow_text: autoDraw = True
196.2284 	EXP 	stim 3: autoDraw = False
196.2284 	EXP 	slow_text: autoDraw = False
196.2284 	EXP 	fast_text: autoDraw = False
196.2284 	EXP 	good_text: autoDraw = False
196.2284 	EXP 	stim 3: fillColor = [1, 1, 1]
202.4418 	INFO 	Trial 32 start: 202.425123
203.0914 	EXP 	Drew image 6 at 0.650563
203.0914 	EXP 	Expected onset: 0.633333
203.0913 	EXP 	stim 6: autoDraw = True
203.9577 	EXP 	slow_text: autoDraw = True
204.0576 	EXP 	stim 6: autoDraw = False
204.0576 	EXP 	slow_text: autoDraw = False
204.0576 	EXP 	fast_text: autoDraw = False
204.0576 	EXP 	good_text: autoDraw = False
204.0576 	EXP 	stim 6: fillColor = [1, 1, 1]
211.1538 	INFO 	Trial 33 start: 211.137091
211.9036 	EXP 	Drew image 9 at 0.749568
211.9037 	EXP 	Expected onset: 0.733333
211.9036 	EXP 	stim 9: autoDraw = True
212.6695 	EXP 	good_text: autoDraw = True
212.6695 	EXP 	stim 9: fillColor = [-1, 1, -1]
212.7701 	EXP 	stim 9: autoDraw = False
212.7701 	EXP 	slow_text: autoDraw = False
212.7701 	EXP 	fast_text: autoDraw = False
212.7701 	EXP 	good_text: autoDraw = False
212.7701 	EXP 	stim 9: fillColor = [1, 1, 1]
213.3029 	INFO 	Trial 34 start: 213.285803
214.3521 	EXP 	Drew image 3 at 1.050387
214.3521 	EXP 	Expected onset: 1.033333
214.3520 	EXP 	stim 3: autoDraw = True
214.8185 	EXP 	slow_text: autoDraw = True
214.9184 	EXP 	stim 3: autoDraw = False
214.9184 	EXP 	slow_text: autoDraw = False
214.9184 	EXP 	fast_text: autoDraw = False
214.9184 	EXP 	good_text: autoDraw = False
214.9184 	EXP 	stim 3: fillColor = [1, 1, 1]
237.9227 	INFO 	Trial 35 start: 237.906491
238.7556 	EXP 	Drew image 7 at 0.832494
238.7556 	EXP 	Expected onset: 0.816667
238.7555 	EXP 	stim 7: autoDraw = True
239.4385 	EXP 	good_text: autoDraw = True
239.4385 	EXP 	stim 7: fillColor = [-1, 1, -1]
239.5383 	EXP 	stim 7: autoDraw = False
239.5383 	EXP 	slow_text: autoDraw = False
239.5383 	EXP 	fast_text: autoDraw = False
239.5383 	EXP 	good_text: autoDraw = False
239.5383 	EXP 	stim 7: fillColor = [1, 1, 1]
240.0715 	INFO 	Trial 36 start: 240.054836
240.8212 	EXP 	Drew image 8 at 0.749598
240.8212 	EXP 	Expected onset: 0.733333
240.8211 	EXP 	stim 8: autoDraw = True
241.5874 	EXP 	good_text: autoDraw = True
241.5874 	EXP 	stim 8: fillColor = [-1, 1, -1]
241.6706 	EXP 	stim 8: autoDraw = False
241.6706 	EXP 	slow_text: autoDraw = False
241.6706 	EXP 	fast_text: autoDraw = False
241.6706 	EXP 	good_text: autoDraw = False
241.6706 	EXP 	stim 8: fillColor = [1, 1, 1]
242.2036 	INFO 	Trial 37 start: 242.187306
242.9699 	EXP 	Drew image 5 at 0.766781
242.9700 	EXP 	Expected onset: 0.766667
242.9699 	EXP 	stim 5: autoDraw = True
243.7196 	EXP 	good_text: autoDraw = True
243.7196 	EXP 	stim 5: fillColor = [-1, 1, -1]
243.8303 	WARNING 	t of last frame was 27.31ms (=1/36)
243.8303 	EXP 	stim 5: autoDraw = False
243.8303 	EXP 	slow_text: autoDraw = False
243.8303 	EXP 	fast_text: autoDraw = False
243.8303 	EXP 	good_text: autoDraw = False
243.8303 	EXP 	stim 5: fillColor = [1, 1, 1]
243.8507 	WARNING 	t of last frame was 20.40ms (=1/49)
244.3358 	INFO 	Trial 38 start: 244.319064
245.0022 	EXP 	Drew image 1 at 0.667430
245.0022 	EXP 	Expected onset: 0.666667
245.0022 	EXP 	stim 1: autoDraw = True
245.8516 	EXP 	fast_text: autoDraw = True
245.8516 	EXP 	stim 1: fillColor = [-1, 1, -1]
245.9516 	EXP 	stim 1: autoDraw = False
245.9516 	EXP 	slow_text: autoDraw = False
245.9516 	EXP 	fast_text: autoDraw = False
245.9516 	EXP 	good_text: autoDraw = False
245.9516 	EXP 	stim 1: fillColor = [1, 1, 1]
246.4847 	INFO 	Trial 39 start: 246.467886
247.4019 	EXP 	Drew image 1 at 0.916439
247.4019 	EXP 	Expected onset: 0.900000
247.4019 	EXP 	stim 1: autoDraw = True
248.0005 	EXP 	good_text: autoDraw = True
248.0005 	EXP 	stim 1: fillColor = [-1, 1, -1]
248.1007 	EXP 	stim 1: autoDraw = False
248.1007 	EXP 	slow_text: autoDraw = False
248.1007 	EXP 	fast_text: autoDraw = False
248.1007 	EXP 	good_text: autoDraw = False
248.1007 	EXP 	stim 1: fillColor = [1, 1, 1]
248.6336 	INFO 	Trial 40 start: 248.616855
249.6331 	EXP 	Drew image 8 at 0.999330
249.6332 	EXP 	Expected onset: 0.983333
249.6331 	EXP 	stim 8: autoDraw = True
250.1494 	EXP 	good_text: autoDraw = True
250.1494 	EXP 	stim 8: fillColor = [1, -1, -1]
250.2493 	EXP 	stim 8: autoDraw = False
250.2493 	EXP 	slow_text: autoDraw = False
250.2493 	EXP 	fast_text: autoDraw = False
250.2493 	EXP 	good_text: autoDraw = False
250.2493 	EXP 	stim 8: fillColor = [1, 1, 1]
250.7824 	INFO 	Trial 41 start: 250.765759
251.7321 	EXP 	Drew image 0 at 0.949331
251.7322 	EXP 	Expected onset: 0.933333
251.7321 	EXP 	stim 0: autoDraw = True
252.2982 	EXP 	good_text: autoDraw = True
252.2982 	EXP 	stim 0: fillColor = [1, -1, -1]
252.3981 	EXP 	stim 0: autoDraw = False
252.3981 	EXP 	slow_text: autoDraw = False
252.3981 	EXP 	fast_text: autoDraw = False
252.3981 	EXP 	good_text: autoDraw = False
252.3981 	EXP 	stim 0: fillColor = [1, 1, 1]
252.9151 	INFO 	Trial 42 start: 252.897888
253.6817 	EXP 	Drew image 1 at 0.766269
253.6818 	EXP 	Expected onset: 0.750000
253.6817 	EXP 	stim 1: autoDraw = True
254.4304 	EXP 	good_text: autoDraw = True
254.4304 	EXP 	stim 1: fillColor = [1, -1, -1]
254.5304 	EXP 	stim 1: autoDraw = False
254.5304 	EXP 	slow_text: autoDraw = False
254.5304 	EXP 	fast_text: autoDraw = False
254.5304 	EXP 	good_text: autoDraw = False
254.5304 	EXP 	stim 1: fillColor = [1, 1, 1]
255.0639 	INFO 	Trial 43 start: 255.046747
255.7797 	EXP 	Drew image 9 at 0.716320
255.7797 	EXP 	Expected onset: 0.700000
255.7797 	EXP 	stim 9: autoDraw = True
256.5793 	EXP 	fast_text: autoDraw = True
256.5793 	EXP 	stim 9: fillColor = [-1, 1, -1]
256.6793 	EXP 	stim 9: autoDraw = False
256.6793 	EXP 	slow_text: autoDraw = False
256.6793 	EXP 	fast_text: autoDraw = False
256.6793 	EXP 	good_text: autoDraw = False
256.6793 	EXP 	stim 9: fillColor = [1, 1, 1]
257.2123 	INFO 	Trial 44 start: 257.195561
257.9619 	EXP 	Drew image 9 at 0.749579
257.9619 	EXP 	Expected onset: 0.733333
257.9618 	EXP 	stim 9: autoDraw = True
258.7281 	EXP 	fast_text: autoDraw = True
258.7281 	EXP 	stim 9: fillColor = [-1, 1, -1]
258.8280 	EXP 	stim 9: autoDraw = False
258.8280 	EXP 	slow_text: autoDraw = False
258.8280 	EXP 	fast_text: autoDraw = False
258.8280 	EXP 	good_text: autoDraw = False
258.8280 	EXP 	stim 9: fillColor = [1, 1, 1]
259.3610 	INFO 	Trial 45 start: 259.344263
259.9941 	EXP 	Drew image 4 at 0.633238
259.9941 	EXP 	Expected onset: 0.633333
259.9940 	EXP 	stim 4: autoDraw = True
260.8769 	EXP 	good_text: autoDraw = True
260.8769 	EXP 	stim 4: fillColor = [-1, 1, -1]
260.9769 	EXP 	stim 4: autoDraw = False
260.9769 	EXP 	slow_text: autoDraw = False
260.9769 	EXP 	fast_text: autoDraw = False
260.9769 	EXP 	good_text: autoDraw = False
260.9769 	EXP 	stim 4: fillColor = [1, 1, 1]
261.5100 	INFO 	Trial 46 start: 261.493298
262.5094 	EXP 	Drew image 0 at 0.999261
262.5094 	EXP 	Expected onset: 0.983333
262.5094 	EXP 	stim 0: autoDraw = True
263.0258 	EXP 	slow_text: autoDraw = True
263.0258 	EXP 	stim 0: fillColor = [-1, 1, -1]
263.1258 	EXP 	stim 0: autoDraw = False
263.1258 	EXP 	slow_text: autoDraw = False
263.1258 	EXP 	fast_text: autoDraw = False
263.1258 	EXP 	good_text: autoDraw = False
263.1258 	EXP 	stim 0: fillColor = [1, 1, 1]
263.6588 	INFO 	Trial 47 start: 263.642565
264.7250 	EXP 	Drew image 7 at 1.065646
264.7250 	EXP 	Expected onset: 1.050000
264.7250 	EXP 	stim 7: autoDraw = True
265.1749 	EXP 	slow_text: autoDraw = True
265.1749 	EXP 	stim 7: fillColor = [-1, 1, -1]
265.2745 	EXP 	stim 7: autoDraw = False
265.2745 	EXP 	slow_text: autoDraw = False
265.2745 	EXP 	fast_text: autoDraw = False
265.2745 	EXP 	good_text: autoDraw = False
265.2745 	EXP 	stim 7: fillColor = [1, 1, 1]
265.8076 	INFO 	Trial 48 start: 265.791008
266.8404 	EXP 	Drew image 3 at 1.033452
266.8404 	EXP 	Expected onset: 1.033333
266.8403 	EXP 	stim 3: autoDraw = True
267.3237 	EXP 	slow_text: autoDraw = True
267.3237 	EXP 	stim 3: fillColor = [1, -1, -1]
267.4234 	EXP 	stim 3: autoDraw = False
267.4234 	EXP 	slow_text: autoDraw = False
267.4234 	EXP 	fast_text: autoDraw = False
267.4234 	EXP 	good_text: autoDraw = False
267.4234 	EXP 	stim 3: fillColor = [1, 1, 1]
267.9565 	INFO 	Trial 49 start: 267.939812
268.9734 	EXP 	Drew image 5 at 1.016113
268.9734 	EXP 	Expected onset: 1.000000
268.9734 	EXP 	stim 5: autoDraw = True
269.4725 	EXP 	good_text: autoDraw = True
269.4725 	EXP 	stim 5: fillColor = [-1, 1, -1]
269.5723 	EXP 	stim 5: autoDraw = False
269.5723 	EXP 	slow_text: autoDraw = False
269.5723 	EXP 	fast_text: autoDraw = False
269.5723 	EXP 	good_text: autoDraw = False
269.5723 	EXP 	stim 5: fillColor = [1, 1, 1]
269.6320 	EXP 	window1: mouseVisible = True
